section	context	id	ru_source	kk_draft	review_status
store	src/i18n/content.ts	напротив «Жеті тандыр»	напротив «Жеті тандыр»	«Жеті тандырға» қарама-қарсы	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	напротив НИК	напротив НИК	НИК-ке қарама-қарсы	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	Пекарня	Пекарня	Наубайхана	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	проспект Астана, 7	проспект Астана, 7	Астана даңғылы, 7	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	проспект Момышулы, 7	проспект Момышулы, 7	Момышұлы даңғылы, 7	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	проспект Тауке хана, 214	проспект Тауке хана, 214	Тәуке хан даңғылы, 214	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	проспект Улы Жибек Жолы, 60	проспект Улы Жибек Жолы, 60	Ұлы Жібек жолы даңғылы, 60	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	рынок «Нур Сайрам»	рынок «Нур Сайрам»	«Нұр Сайрам» базары	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	рядом с автостоянкой	рядом с автостоянкой	автотұрақтың жанында	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	рядом с базарчиком	рядом с базарчиком	базардың жанында	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	ТРЦ «Бекжан», улица Жиделибайсын, 92	ТРЦ «Бекжан», улица Жиделибайсын, 92	«Бекжан» СОО, Жиделібайсын көшесі, 92	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Амира Темира, 237/9	улица Амира Темира, 237/9	Әмір Темір көшесі, 237/9	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Амира Темура, 237/19	улица Амира Темура, 237/19	Әмір Темір көшесі, 237/19	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Жамал апа, 1	улица Жамал апа, 1	Жамал апа көшесі, 1	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Жибек жолы, 581/1	улица Жибек жолы, 581/1	Жібек жолы көшесі, 581/1	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Жумабека Ташенова, 3/2	улица Жумабека Ташенова, 3/2	Жұмабек Тәшенов көшесі, 3/2	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Ибрагим Ата, 45/5	улица Ибрагим Ата, 45/5	Ибрагим ата көшесі, 45/5	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Капал батыра, 2Б	улица Капал батыра, 2Б	Қапал батыр көшесі, 2Б	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Рыскулбекова, 16/2	улица Рыскулбекова, 16/2	Рысқұлбеков көшесі, 16/2	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Толе би, 254	улица Толе би, 254	Төле би көшесі, 254	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Толе би, 46	улица Толе би, 46	Төле би көшесі, 46	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Уалиханова, 213/13	улица Уалиханова, 213/13	Уәлиханов көшесі, 213/13	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	улица Юсуфа Сареми, 66А	улица Юсуфа Сареми, 66А	Юсуф Сареми көшесі, 66А	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	Центр	Центр	Орталық	DRAFT_REQUIRES_KK_EDITORIAL
store	src/i18n/content.ts	Шымкент	Шымкент	Шымкент	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	/promotions/{slug}#hours	promotion-hours	Ежедневно с {from} до {to}	Күн сайын {from} бастап –{to} дейін	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[0]	Главная	Басты бет	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[1]	Каталог	Каталог	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[2]	Акции	Акциялар	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[3]	Магазины	Дүкендер	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[4]	Торты на заказ	Тапсырыспен торттар	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[5]	Кейтеринг	Кейтеринг	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[6]	О нас	Біз туралы	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[7]	Карьера	Мансап	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/config/navigation.ts#nav	[8]	Контакты	Байланыс	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#CAKE_TYPES	custom	Свой вариант	Өз нұсқам	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#CAKE_TYPES	snickers	Сникерс	Сникерс	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#CANDLES	classic	Классические	Классикалық	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#CANDLES	none	Не нужны	Қажет емес	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#CANDLES	number	Цифра	Сан	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#CANDLES	stars	Свечи-звёздочки	Жұлдызша шамдар	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#PACKAGING	gift	Подарочная упаковка	Сыйлық қаптамасы	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#PACKAGING	none	Без упаковки	Қаптамасыз	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#PACKAGING	standard	Стандартная коробка	Стандартты қорап	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#SIZES	1-5kg	1,5 кг	1,5 кг	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#SIZES	1kg	1 кг	1 кг	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#SIZES	2-5kg	2,5 кг	2,5 кг	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#SIZES	2kg	2 кг	2 кг	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#SIZES	3kg	3 кг	3 кг	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/cake-options.ts#SIZES	clarify	Уточнить	Нақтылау	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	business-meeting.d	Лёгкие завтраки и обеды для команды.	Командаға арналған жеңіл таңғы ас пен түскі ас.	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	business-meeting.t	Деловые встречи	Іскерлік кездесулер	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	celebration.d	Дни рождения и семейные торжества.	Туған күндер мен отбасылық мерекелер.	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	celebration.t	Праздники	Мерекелер	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	coffee-break.d	Свежий кофе, выпечка и напитки для встреч.	Кездесулерге арналған балғын кофе, пісірмелер және сусындар.	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	coffee-break.t	Кофе-брейки	Кофе-брейктер	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	corporate.d	Меню для мероприятий и презентаций.	Іс-шаралар мен таныстырылымдарға арналған мәзір.	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	corporate.t	Корпоративные события	Корпоративтік іс-шаралар	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	dessert-table.d	Фирменные торты и порционные десерты.	Фирмалық торттар мен порциялық десерттер.	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	dessert-table.t	Десертные столы	Десерт үстелдері	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	large-order.d	Готовим для больших групп и мероприятий.	Үлкен топтар мен іс-шараларға дайындаймыз.	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/catering-services.ts#SERVICES	large-order.t	Большие заказы	Үлкен тапсырыстар	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/store-cities.ts#STORE_CITIES	aksukent	Аксукент	Ақсукент	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/store-cities.ts#STORE_CITIES	lenger	Ленгер	Леңгір	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/store-cities.ts#STORE_CITIES	mankent	Манкент	Манкент	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/data/store-cities.ts#STORE_CITIES	shymkent	Шымкент	Шымкент	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/content.ts#siteRegionCopy	site.region	Шымкент и Туркестанская область	Шымкент және Түркістан облысы	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[0]	января	қаңтар	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[1]	февраля	ақпан	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[10]	ноября	қараша	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[11]	декабря	желтоқсан	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[2]	марта	наурыз	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[3]	апреля	сәуір	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[4]	мая	мамыр	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[5]	июня	маусым	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[6]	июля	шілде	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[7]	августа	тамыз	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[8]	сентября	қыркүйек	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/i18n/core.ts#monthNames	date-month[9]	октября	қазан	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/routes/career.tsx#positions	barista	Бариста	Бариста	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/routes/career.tsx#positions	confectioner	Кондитер / Пекарь	Кондитер / Наубайшы	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/routes/career.tsx#positions	other	Другое	Басқа	DRAFT_REQUIRES_KK_EDITORIAL
structured-ui	src/routes/career.tsx#positions	store-manager	Менеджер точки	Дүкен менеджері	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:104; src/components/site/AppPromo.tsx:210	Экран приложения SOFIYA Club с прогрессом: пять из шести кофе	Экран приложения SOFIYA Club с прогрессом: пять из шести кофе	Алты кофенің бесеуі көрсетілген SOFIYA Club қолданбасының экраны	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:122; src/components/site/AppPromo.tsx:223	Показать бонус	Показать бонус	Бонусты көрсету	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:12	5+1 кофе в подарок	5+1 кофе в подарок	5+1 кофе сыйлыққа	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:127; src/components/site/AppPromo.tsx:229; src/components/site/Footer.tsx:159	скоро	скоро	жақында	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:131; src/components/site/AppPromo.tsx:233	бесплатно	бесплатно	тегін	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:131; src/components/site/AppPromo.tsx:233	Ваш 6-й кофе —	Ваш 6-й кофе —	6-шы кофеңіз —	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:135	Купите пять кофе — шестой получите в подарок. QR‑код и бонусы всегда в телефоне.	Купите пять кофе — шестой получите в подарок. QR‑код и бонусы всегда в телефоне.	Бес кофе сатып алыңыз — алтыншысын сыйлыққа алыңыз. QR-код пен бонустар әрқашан телефоныңызда.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:13	Персональный QR-код	Персональный QR-код	Жеке QR-код	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:14; src/components/site/AppPromo.tsx:185	Бонусы и подарки	Бонусы и подарки	Бонустар мен сыйлықтар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:141	5 покупок → 6-й кофе в подарок	5 покупок → 6-й кофе в подарок	5 сатып алу → 6-шы кофе сыйлыққа	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:146; src/components/site/AppPromo.tsx:244	Пять покупок — шестой кофе бесплатно	Пять покупок — шестой кофе бесплатно	Бес сатып алу — алтыншы кофе тегін	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:15	Личные предложения	Личные предложения	Жеке ұсыныстар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:172; src/components/site/AppPromo.tsx:270	Покупка	Покупка	Сатып алу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:172; src/components/site/AppPromo.tsx:270	Шестой кофе бесплатно	Шестой кофе бесплатно	Алтыншы кофе тегін	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:181	Персональный QR	Персональный QR	Жеке QR	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:18	Здравствуйте! Сообщите мне, пожалуйста, когда запустится программа лояльности SOFIYA Club.	Здравствуйте! Сообщите мне, пожалуйста, когда запустится программа лояльности SOFIYA Club.	Сәлеметсіз бе! SOFIYA Club адалдық бағдарламасы іске қосылғанда маған хабарлаңызшы.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:196	Напомнить в WhatsApp	Напомнить в WhatsApp	WhatsApp арқылы еске салу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:237	Купите пять кофе — шестой получите в подарок. Персональный QR-код, бонусы и история покупок всегда в телефоне.	Купите пять кофе — шестой получите в подарок. Персональный QR-код, бонусы и история покупок всегда в телефоне.	Бес кофе сатып алыңыз — алтыншысын сыйлыққа алыңыз. Жеке QR-код, бонустар және сатып алу тарихы әрқашан телефоныңызда.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:294	Напомнить о запуске	Напомнить о запуске	Іске қосылғанын еске салу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/AppPromo.tsx:93	Программа лояльности SOFIYA Club	Программа лояльности SOFIYA Club	SOFIYA Club адалдық бағдарламасы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/CategoryGrid.tsx:11; src/components/site/Footer.tsx:61; src/routes/catalog.tsx:75; src/routes/catalog_.$slug.tsx:118	Каталог	Каталог	Каталог	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/CategoryGrid.tsx:12	Выберите любимый вкус	Выберите любимый вкус	Сүйікті дәміңізді таңдаңыз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/CategoryGrid.tsx:13	Торты, десерты, выпечка и горячие блюда — всё в одном каталоге.	Торты, десерты, выпечка и горячие блюда — всё в одном каталоге.	Торттар, десерттер, пісірмелер мен ыстық тағамдар — барлығы бір каталогта.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/CategoryGrid.tsx:16; src/routes/index.tsx:53	Весь каталог	Весь каталог	Бүкіл каталог	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:103	Магазины	Магазины	Дүкендер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:111; src/routes/cake-preorder.tsx:154; src/routes/index.tsx:142	Торты на заказ	Торты на заказ	Тапсырыспен торттар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:116; src/routes/catering.tsx:84; src/routes/index.tsx:130; src/routes/index.tsx:257	Кейтеринг	Кейтеринг	Кейтеринг	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:121; src/routes/promotions.tsx:28	Акции	Акции	Акциялар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:126; src/routes/news.tsx:19	Новости	Новости	Жаңалықтар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:131; src/routes/career.tsx:67	Карьера	Карьера	Мансап	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:139; src/routes/contacts.tsx:57	Контакты	Контакты	Байланыс	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:163; src/components/site/Footer.tsx:166	Скоро	Скоро	Жақында	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:178	Все права защищены.	Все права защищены.	Барлық құқық қорғалған.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:182; src/routes/privacy.tsx:15	Политика конфиденциальности	Политика конфиденциальности	Құпиялық саясаты	DRAFT_REQUIRES_KK_LEGAL_AND_EDITORIAL
ui-message	src/components/site/Footer.tsx:188; src/routes/terms.tsx:15	Пользовательское соглашение	Пользовательское соглашение	Пайдаланушы келісімі	DRAFT_REQUIRES_KK_LEGAL_AND_EDITORIAL
ui-message	src/components/site/Footer.tsx:39; src/components/site/Header.tsx:195; src/routes/contacts.tsx:65	Здравствуйте, SOFIYA!	Здравствуйте, SOFIYA!	Сәлеметсіз бе, SOFIYA!	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:80	Компания	Компания	Компания	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Footer.tsx:91; src/components/site/Footer.tsx:95	О	О	туралы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:101; src/components/site/StoreCard.tsx:59; src/routes/contacts.tsx:116	Позвонить	Позвонить	Қоңырау шалу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:107	Здравствуйте, SOFIYA! У меня вопрос.	Здравствуйте, SOFIYA! У меня вопрос.	Сәлеметсіз бе, SOFIYA! Сұрағым бар еді.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:111	Написать SOFIYA в WhatsApp	Написать SOFIYA в WhatsApp	SOFIYA-ға WhatsApp арқылы жазу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:119	Меню	Меню	Мәзір	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:138	Навигация	Навигация	Навигация	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:152	Закрыть	Закрыть	Жабу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:200	Написать в WhatsApp	Написать в WhatsApp	WhatsApp-қа жазу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:44	SOFIYA — на главную	SOFIYA — на главную	SOFIYA — басты бетке	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:58	Основная навигация	Основная навигация	Негізгі навигация	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/Header.tsx:79	Выбор языка	Выбор языка	Тілді таңдау	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/HeroCarousel.tsx:176	карусель	карусель	карусель	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/HeroCarousel.tsx:177	Предложения SOFIYA	Предложения SOFIYA	SOFIYA ұсыныстары	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/HeroCarousel.tsx:236	Предыдущий слайд	Предыдущий слайд	Алдыңғы слайд	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/HeroCarousel.tsx:242	Слайды	Слайды	Слайдтар	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/HeroCarousel.tsx:248	Слайд	Слайд	Слайд	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/HeroCarousel.tsx:262	Следующий слайд	Следующий слайд	Келесі слайд	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/NewsCard.tsx:12	Открыть событие	Открыть событие	Оқиғаны ашу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/NewsCard.tsx:13	Перейти к программе лояльности	Перейти к программе лояльности	Адалдық бағдарламасына өту	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/NewsCard.tsx:14	Перейти к заказу торта	Перейти к заказу торта	Торт тапсырысына өту	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/NewsCard.tsx:15	Посмотреть магазины	Посмотреть магазины	Дүкендерді көру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:12	тенге	тенге	теңге	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:12	цена уточняется	цена уточняется	бағасы нақтылануда	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:25; src/routes/catalog_.$slug.tsx:147	Хит	Хит	Хит	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:30; src/routes/catalog_.$slug.tsx:152	Новинка	Новинка	Жаңа	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:35	Бестселлер	Бестселлер	Бестселлер	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:47	Цена уточняется	Цена уточняется	Бағасы нақтылануда	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCard.tsx:49	Открыть →	Открыть →	Ашу →	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCarousel.tsx:40; src/routes/cake-preorder.tsx:315	Назад	Назад	Артқа	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/ProductCarousel.tsx:47; src/routes/cake-preorder.tsx:324	Далее	Далее	Келесі	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/PromotionCard.tsx:53	Спецпредложение	Спецпредложение	Арнайы ұсыныс	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/PromotionCard.tsx:71	Промокод	Промокод	Промокод	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/PromotionCard.tsx:81	Подробнее	Подробнее	Толығырақ	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/PromotionCard.tsx:95	Подробнее об акции	Подробнее об акции	Акция туралы толығырақ	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/StoreCard.tsx:41	На карте	На карте	Картада	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/StoreCard.tsx:41	Показать на карте	Показать на карте	Картадан көрсету	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/components/site/StoreCard.tsx:51	Маршрут в 2GIS →	Маршрут в 2GIS →	2GIS-тегі бағыт →	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:131	Перейти к содержимому	Перейти к содержимому	Мазмұнға өту	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:23	Страница не найдена | SOFIYA	Страница не найдена | SOFIYA	Бет табылмады | SOFIYA	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:24; src/routes/__root.tsx:41	Возможно, страница была перемещена или её адрес изменился.	Возможно, страница была перемещена или её адрес изменился.	Бет басқа жерге ауыстырылған немесе оның мекенжайы өзгерген болуы мүмкін.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:39	Страница не найдена	Страница не найдена	Бет табылмады	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:44; src/routes/__root.tsx:74	На главную	На главную	Басты бетке	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:61	Что-то пошло не так	Что-то пошло не так	Бірдеңе дұрыс болмады	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:62	Попробуйте обновить страницу.	Попробуйте обновить страницу.	Бетті жаңартып көріңіз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/__root.tsx:71	Попробовать снова	Попробовать снова	Қайта көру	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:135	Загляните в ближайший SOFIYA	Загляните в ближайший SOFIYA	Жақын SOFIYA дүкеніне кіріңіз	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:138	Выберите удобный адрес, посмотрите часы работы и постройте маршрут.	Выберите удобный адрес, посмотрите часы работы и постройте маршрут.	Ыңғайлы мекенжайды таңдап, жұмыс уақытын көріңіз және бағыт құрыңыз.	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:145	Найти магазин	Найти магазин	Дүкенді табу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:151	Работать в SOFIYA	Работать в SOFIYA	SOFIYA-да жұмыс істеу	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:18	начало кондитерского направления	начало кондитерского направления	кондитерлік бағыттың басталуы	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:19	первый собственный магазин	первый собственный магазин	алғашқы жеке дүкен	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:20	действующих адресов на сайте	действующих адресов на сайте	сайттағы қолданыстағы мекенжай	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:21	до 150	до 150	150-ге дейін	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:21	сотрудников в команде	сотрудников в команде	команда қызметкері	DRAFT_REQUIRES_KK_EDITORIAL
ui-message	src/routes/about.tsx:27	О компании	О компании	Компания туралы	DRAFT_REQUIRES_KK_EDITORIAL
